predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,office,social,gsm,amusement,system
2014-04-01,AS14.08,2014-03-28-2014-03-31,7.2,1,0,6.9541666666666675,-0.10416666666666666,0.825,0.04972140317113471,0.01614271122548315,0.008520434027777777,0.0,0.0061223350694444454,0.28846153846153844,0.00024616030092592593,0.0026279282407407406
2014-04-02,AS14.08,2014-03-29-2014-04-01,6.6,1,0,7.191666666666667,-0.2916666666666667,0.95,0.06116992630593438,0.016541325231255205,0.010442696759259257,0.0,0.006897554976851851,0.038461538461538464,0.000512667824074074,0.0003038599537037037
2014-04-03,AS14.08,2014-03-30-2014-04-02,7.0,1,0,7.049999999999999,-0.35,0.8999999999999999,0.05700628298892148,0.015108978587582159,0.014128096064814813,0.0,0.006210879629629629,0.0,0.0003803327546296296,0.0003247366898148148
2014-04-04,AS14.08,2014-03-31-2014-04-03,7.5,0,1,7.1,-0.35,1.0833333333333333,0.05708648484992776,0.02106304398082473,0.02033757523148148,0.0,0.006940917245370369,0.0,0.0003803327546296296,0.0005478790509259259
2014-04-05,AS14.08,2014-04-01-2014-04-04,7.4,0,1,7.075,-0.2875,1.0958333333333332,0.04513381504231708,0.019891073498185044,0.01927608506944444,0.0,0.010372725694444442,0.038461538461538464,0.00032192997685185184,0.0010116493055555558
2014-04-16,AS14.08,2014-04-12-2014-04-15,6.6,1,0,6.9,-0.15000000000000002,0.8,0.03221213264837718,0.02726152199217016,0.019010211226851856,0.00013090567129629628,0.015124646990740745,0.0,0.0009809751157407408,0.0012946903935185188
2014-04-17,AS14.08,2014-04-13-2014-04-16,6.2,1,0,6.800000000000001,-0.30000000000000004,0.8,0.04310461196319125,0.030031183448930594,0.01594612557870371,0.0002706597222222222,0.015344806134259262,0.0,0.0010459577546296298,0.0017451302083333338
2014-04-18,AS14.08,2014-04-14-2014-04-17,6.0,0,1,6.45,-0.55,0.7,0.06619322987175368,0.033446828700878006,0.016983394097222226,0.0002706597222222222,0.008984866898148149,0.0,0.0008236024305555556,0.002038182870370371
2014-04-19,AS14.08,2014-04-15-2014-04-18,7.8,0,1,6.3,-0.7,0.7000000000000001,0.062227954768975906,0.026243506937667176,0.011909039351851858,0.00013975405092592593,0.007703723958333334,0.0,0.0005884375,0.0017156365740740745
2014-04-20,AS14.08,2014-04-16-2014-04-19,6.4,0,1,6.65,-0.15000000000000002,0.8500000000000001,0.0634559510927837,0.023945622098528678,0.008358017939814815,0.00013975405092592593,0.008804719328703702,0.0,0.0007399884259259258,0.0017663859953703704
2014-04-21,AS14.08,2014-04-17-2014-04-20,6.4,1,0,6.6,-0.3,0.8499999999999999,0.0475314481880347,0.022768897561839342,0.006134733796296298,0.0,0.024109059606481482,0.0,0.0011771527777777776,0.007991041666666667
2014-04-22,AS14.08,2014-04-18-2014-04-21,6.0,1,0,6.65,-0.30000000000000004,0.7999999999999999,0.030559796248255493,0.01934495948393037,0.004929082754629629,1.4560185185185184e-05,0.02477288773148148,0.0,0.0020236429398148145,0.007938029513888889
2014-04-23,AS14.08,2014-04-19-2014-04-22,5.6,1,0,6.65,-0.35,0.75,0.03764928547176852,0.021898828118487652,0.006715190972222222,1.4560185185185184e-05,0.025248402777777776,0.0,0.002084678819444444,0.008228987268518518
2014-04-24,AS14.08,2014-04-20-2014-04-23,6.666666666666668,1,0,6.1,-0.7000000000000001,0.5499999999999999,0.05914256868749293,0.019581686919210133,0.007307430555555555,1.4560185185185184e-05,0.02334939525462963,0.0,0.001828414351851852,0.007715442708333334
2014-04-25,AS14.08,2014-04-21-2014-04-24,6.333333333333332,0,1,6.166666666666667,-0.3166666666666667,0.6,0.08991921047633977,0.02145564814546594,0.010738058449074075,1.4560185185185184e-05,0.007926484374999999,0.0,0.0015661284722222222,0.001116984953703704
2014-04-26,AS14.08,2014-04-22-2014-04-25,6.0,0,1,6.1499999999999995,-0.06666666666666667,0.65,0.08967572369585251,0.021249522569554827,0.038953359374999996,0.00047263888888888887,0.007658046874999998,0.0,0.0003008969907407407,0.001105842013888889
2014-04-27,AS14.08,2014-04-23-2014-04-26,6.0,0,1,6.15,-0.04166666666666667,0.6125,0.0821204427972655,0.018018674771128985,0.03710515335648148,0.00047263888888888887,0.005905648148148148,0.0,0.00023986111111111107,0.0015889670138888893
2014-04-28,AS14.08,2014-04-24-2014-04-27,5.8,1,0,6.25,-0.25,0.6791666666666666,0.05223389527619377,0.019968509839640727,0.0361208912037037,0.00047263888888888887,0.006671756365740741,0.0576923076923077,0.002658090277777778,0.0014336400462962966
2014-04-29,AS14.08,2014-04-25-2014-04-28,5.75,1,0,6.033333333333333,-0.5333333333333334,0.5791666666666667,0.025795521153233875,0.016784279518243343,0.03279935185185185,0.00047263888888888887,0.006403249421296296,0.0576923076923077,0.0027340914351851853,0.001727242476851852
2014-04-30,AS14.08,2014-04-26-2014-04-29,6.666666666666668,1,0,5.8875,-0.5958333333333334,0.44166666666666665,0.026464305131879105,0.016843831021062752,0.006195593171296297,0.0,0.006059887152777778,0.0576923076923077,0.0030564525462962967,0.0015224334490740743
2014-05-01,AS14.08,2014-04-27-2014-04-30,7.0,1,0,6.054166666666667,-0.5958333333333333,0.6291666666666667,0.023375860253209233,0.02638190103901755,0.014979837962962964,0.0,0.0068859143518518505,0.0576923076923077,0.0036425462962962965,0.000834704861111111
2014-05-02,AS14.08,2014-04-28-2014-05-01,7.2,0,1,6.304166666666667,-0.2875,0.6625000000000001,0.03134692560026261,0.035729146410745566,0.04168267361111111,0.0,0.0061399826388888875,0.0,0.012080069444444447,0.0014106221064814814
2014-05-03,AS14.08,2014-04-29-2014-05-02,7.4,0,1,6.654166666666667,-0.1875,0.7625,0.0712183236612986,0.035261594327511574,0.041784577546296296,0.0,0.006066828703703703,0.0,0.011849328703703707,0.0011358506944444445
2014-05-04,AS14.08,2014-04-30-2014-05-03,6.8,0,1,7.066666666666666,-0.024999999999999994,0.95,0.11892271901264258,0.03195667534583693,0.04226290798611111,0.0,0.005323075810185185,0.0,0.011526967592592597,0.001453156828703704
2014-05-05,AS14.08,2014-05-01-2014-05-04,6.666666666666668,1,0,7.1000000000000005,0.05,0.95,0.12103586222251272,0.02608190683234068,0.03528258680555556,0.0,0.00578115451388889,0.019230769230769232,0.010940873842592597,0.0018097858796296297
